aakb-1,0.0443237982624372,5.03184972782146,3.57534631188793
adm-4,0.0490063061028872,5.92755680816534,1.83544165900094
ape-1,0.0293858425900934,9.58207626094614,0.735185444470332
arrd-18,0.0184557805139717,4.3695873002283,6.37520766012149
B0391.8,0.0288793112681141,3.10195341031874,5.1678494683242
B0495.7,0.0187002764956958,6.57730734421189,2.18103239102753
bca-2,0.0288907069083695,7.00079084610197,1.52928905686718
bre-1,0.0293862906705091,3.80756814152013,6.89721172248038
C01A2.3,0.0446140836336181,5.91598497486269,1.71488130511705
C01B12.9,0.00932115618843742,3.98954587851938,4.80873129370631
C05C8.5,0.0216108698803284,7.06903726783852,1.4235988846174
C09B7.2,0.0284733722103448,5.91502466340576,2.21922574071409
C15H9.5,0.0346540279894605,4.62009598418293,3.39403105676937
C16C10.13,0.0199385084837952,3.39180991547813,6.34738192407918
C30F12.5,0.0320512300281011,3.73978118977977,6.81299840526221
C41C4.1,0.00929104133589358,4.12176522886072,6.13941052774095
C44B12.6,0.0484753615579422,3.61993772229655,6.65852644112236
C44B7.12,0.0346064319144477,7.37575876924086,1.04003217464119
C44B9.3,0.0390394734274958,6.10289430192093,1.84702578596111
C48B4.7,0.0303496850243773,7.48608888150171,0.927841491589148
C50E3.12,0.0194307898720482,6.93394202779761,1.22845026956077
C55C3.5,0.0078377074904163,7.83036155525931,1.48235235184064
chtl-1,0.00137801040707354,7.92343329858694,1.15068447562164
cpn-2,0.00666254872841288,3.43113762518081,6.40147314446449
csn-2,0.0472169711841971,8.64612772059839,0.704840561091112
cwn-1,0.00827503446619545,3.76424234677,5.26915779007923
cyy-1,0.0316768701784606,7.88247119802667,0.804464477314906
D1086.19,0.035646320784353,3.08240283432765,5.9067418345503
D2007.2,0.0406187262808261,3.05800612229599,5.85419677174966
D2030.1,0.0236169326065441,7.68700918735288,0.867426136523823
dro-1,0.00296065702942002,4.13244201393808,7.29059230370152
ehbp-1,0.0456256907765275,7.51154454425935,0.946707130597678
erm-1,0.00328157837547834,6.9138549772789,1.93752161969182
F10E9.7,0.0410381474168237,7.73631263519663,0.833280531432233
F10G2.4,0.0317573421752413,6.75551202675195,2.149181498318
F13E6.1,0.0133586622587891,6.71622187025113,1.39277352111627
F13H10.4,0.0256458235648448,7.75634658593846,0.761493036643265
F14H3.4,0.00417221789544504,7.88655312613649,1.2366889574257
F14H3.6,0.0000463186541576347,9.23748613502838,1.3513210878356
F15B10.3,0.00929699015931039,3.79294443699706,4.37113179871181
F16A11.1,0.0154937591538459,8.10263554033368,0.840436626771203
F16H11.3,0.0241282820341609,6.8496443247774,1.10564819718385
F18F11.5,0.033410311260592,3.17799786637141,6.04005800764281
F23A7.1,0.0316336884006424,3.26387452978585,6.16184881463592
F31B9.3,0.00899499955552376,6.09243599686172,2.06532659452102
F31C3.4,0.0117157295416669,8.34919574810717,0.915584182324906
